tree_id,road_id,road_name,road_type,species_id,species_arabic,species_english,spacing_m,selection_reason,status,priority,latitude,longitude
KED-AFF-004765,KED-ROAD-01142,شارع بكر الدكراوي,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,Medium,31.13542270592361,30.119233215546316
KED-AFF-004766,KED-ROAD-01142,شارع بكر الدكراوي,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,Medium,31.135441510843854,30.11916318858037
KED-AFF-004767,KED-ROAD-01143,شارع احمد بكر,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,Medium,31.13550162534776,30.11971294914346
KED-AFF-004768,KED-ROAD-01143,شارع احمد بكر,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,Medium,31.1354418373944,30.119689486018252
KED-AFF-004769,KED-ROAD-01143,شارع احمد بكر,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,Medium,31.135382049438096,30.119666022919763
KED-AFF-004770,KED-ROAD-01144,شارع احمد بكر,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,Medium,31.135424674669455,30.11968275070062
KED-AFF-004771,KED-ROAD-01144,شارع احمد بكر,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,Medium,31.13548446262366,30.119706213818162
KED-AFF-004772,KED-ROAD-01144,شارع احمد بكر,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,Medium,31.13554425057491,30.119729676962425
KED-AFF-004773,KED-ROAD-01145,شارع بكر الدكراوي,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,Medium,31.135542689595127,30.118800018250923
KED-AFF-004774,KED-ROAD-01145,شارع بكر الدكراوي,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,Medium,31.13552307304027,30.118869743692198
KED-AFF-004775,KED-ROAD-01145,شارع بكر الدكراوي,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,Medium,31.135503456445768,30.118939469107517
KED-AFF-004776,KED-ROAD-01145,شارع بكر الدكراوي,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,Medium,31.135483839811645,30.119009194496883
KED-AFF-004777,KED-ROAD-01146,شارع بكر الدكراوي,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,Medium,31.135498810705933,30.118955981946208
KED-AFF-004778,KED-ROAD-01146,شارع بكر الدكراوي,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,Medium,31.135518427309815,30.118886256537035
KED-AFF-004779,KED-ROAD-01146,شارع بكر الدكراوي,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,Medium,31.135538043874046,30.11881653110191
KED-AFF-004780,KED-ROAD-01146,شارع بكر الدكراوي,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,Medium,31.135557660398675,30.118746805640843
KED-AFF-004781,KED-ROAD-01147,,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,Medium,31.13557168365022,30.11988413733479
KED-AFF-004782,KED-ROAD-01147,,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,Medium,31.135549647245256,30.119952879029455
KED-AFF-004783,KED-ROAD-01148,,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,Medium,31.135549716555204,30.11995266282002
KED-AFF-004784,KED-ROAD-01148,,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,Medium,31.135571752960054,30.11988392112526
KED-AFF-004785,KED-ROAD-01149,شارع داوود,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,Medium,31.135635812716547,30.11945073785603
KED-AFF-004786,KED-ROAD-01149,شارع داوود,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,Medium,31.135575431715065,30.119429425912347
KED-AFF-004787,KED-ROAD-01149,شارع داوود,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,Medium,31.135515050711213,30.119408113992833
KED-AFF-004788,KED-ROAD-01149,شارع داوود,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,Medium,31.13545466970501,30.119386802097473
KED-AFF-004789,KED-ROAD-01150,شارع داوود,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,Medium,31.13549988730146,30.119402761959734
KED-AFF-004790,KED-ROAD-01150,شارع داوود,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,Medium,31.135560268305905,30.119424073873187
KED-AFF-004791,KED-ROAD-01150,شارع داوود,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,Medium,31.13562064930798,30.119445385810796
KED-AFF-004792,KED-ROAD-01150,شارع داوود,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,Medium,31.13568103030769,30.11946669777257
KED-AFF-004793,KED-ROAD-01153,شارع 9,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,Medium,31.135593983972498,30.120620934575687
KED-AFF-004794,KED-ROAD-01154,شارع 9,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,Medium,31.135590316053236,30.120618565293174
KED-AFF-004795,KED-ROAD-01155,شارع الماظ,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,Medium,31.135579709100533,30.120905908804986
KED-AFF-004796,KED-ROAD-01155,شارع الماظ,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,Medium,31.135611928301582,30.120842831549805
KED-AFF-004797,KED-ROAD-01155,شارع الماظ,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,Medium,31.135644147468923,30.120779754253565
KED-AFF-004798,KED-ROAD-01156,شارع الماظ,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,Medium,31.135632891118902,30.120801791462327
KED-AFF-004799,KED-ROAD-01156,شارع الماظ,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,Medium,31.13560067193979,30.12086486874422
KED-AFF-004800,KED-ROAD-01156,شارع الماظ,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,Medium,31.135568452726975,30.12092794598505
